,pose_name_l3,pose_name_alt_l3,pose_name_l2,pose_name_l1,image_shape,channel_B_pixel_mean,channel_G_pixel_mean,channel_R_pixel_mean,channel_B_pixel_std,channel_G_pixel_std,channel_R_pixel_std,channel_B_pixel_min,channel_G_pixel_min,channel_R_pixel_min,channel_B_pixel_max,channel_G_pixel_max,channel_R_pixel_max,image_path
12037,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(450, 600, 3)",225.93285925925926,225.07701111111112,220.31964074074074,52.44292067722745,50.35704892759477,54.72997882010105,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12037.jpeg
12038,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(242, 400, 3)",218.80129132231406,227.57360537190084,230.49290289256197,57.26020613838351,52.032432031144516,62.20552405018656,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12038.jpeg
12039,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 299, 3)",200.8445029531061,194.22385967409093,182.81695723333095,73.76131961433686,65.28001302876292,62.85017694472545,0.0,9.0,0.0,255.0,255.0,255.0,./data/loaded/12039.jpeg
12040,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(351, 234, 3)",199.0472398762997,193.79650327513576,195.98603501594954,71.67932982505344,70.22045394877176,68.72430986614968,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12040.jpeg
12041,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(500, 1100, 3)",100.09759636363637,131.09202181818182,120.8872490909091,72.97086707873584,84.84990414728327,83.00859400171521,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12041.jpeg
12042,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(321, 450, 3)",243.0729456559363,243.98323295257876,246.1225683627553,35.101300702166206,32.13903481670217,27.48957433855426,0.0,0.0,2.0,255.0,255.0,255.0,./data/loaded/12042.jpeg
12043,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(768, 1024, 3)",149.99069468180338,137.2817357381185,114.47182846069336,56.59115177164673,38.977406126481846,44.91196221951717,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12043.jpeg
12044,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(338, 507, 3)",109.53689763430319,114.68941913798537,106.37167232706605,65.09181390511543,60.25219150735056,62.911871931515705,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12044.jpeg
12045,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(278, 278, 3)",17.07313286061798,19.827053465141557,20.8229775891517,58.3738339107877,62.50034319005359,65.08976585947904,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12045.jpeg
12046,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(280, 390, 3)",132.0730769230769,139.75966117216117,144.69095238095238,48.02973217272637,49.49338351712386,52.26728242326631,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12046.jpeg
12047,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(814, 614, 3)",154.94468943328877,163.05383596507374,175.71124618844487,80.51699515310322,78.51457954332639,67.93363277837817,3.0,4.0,10.0,255.0,255.0,255.0,./data/loaded/12047.jpeg
12048,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(394, 679, 3)",72.49545464739876,119.7199973086728,111.35570374468276,45.5695564377244,65.72565737919076,59.52419440109134,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12048.jpeg
12049,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(579, 495, 3)",188.82876083808728,183.79804260218768,165.68588475427853,74.28472174173034,74.11377873464798,100.46165974257204,0.0,4.0,0.0,255.0,255.0,255.0,./data/loaded/12049.jpeg
12050,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1390, 866, 3)",74.24583547942247,82.09134530712612,97.59464003854653,33.093198197727006,42.02430835355004,50.548439015533226,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12050.jpeg
12051,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(413, 614, 3)",190.7288293333123,181.99441206394775,184.04507417718924,79.81554476001267,85.8523615434834,84.1096163649347,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12051.jpeg
12052,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(540, 347, 3)",215.4347529085281,217.92493329063933,222.48131604226705,62.22692682495616,59.428421419804856,57.310864115160065,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12052.jpeg
12053,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1600, 1063, 3)",157.18365416274693,180.14155279868297,180.57478245531516,93.67778827874628,77.93229965838381,79.25381701852491,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12053.jpeg
12054,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(600, 600, 3)",217.145225,221.64038055555557,234.132575,68.066609012622,61.3516367523191,42.46420412774397,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12054.jpeg
12055,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(276, 250, 3)",232.22826086956522,232.22826086956522,232.22826086956522,47.98497332594202,47.98497332594202,47.98497332594202,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12055.jpeg
12056,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1046, 800, 3)",145.6663539674952,154.86276529636712,166.44471080305928,68.68866545033423,73.91512656283932,74.43657677985449,0.0,5.0,8.0,255.0,252.0,255.0,./data/loaded/12056.jpeg
12057,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(320, 450, 3)",229.31014583333334,230.4225138888889,233.7545,33.34442019548664,30.398725234828266,26.57353699903136,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12057.jpeg
12058,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(540, 391, 3)",198.83124467178175,198.09549587951122,197.52737520128824,98.06773746435069,99.12711274892914,99.99430358814132,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12058.jpeg
12059,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(278, 278, 3)",17.607189068888776,20.11571606024533,22.571903628176596,58.460040007682395,62.490255350398435,67.10085801703318,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12059.jpeg
12060,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(956, 1300, 3)",57.06668731895719,72.8081002574831,113.00616752494368,60.549870853147745,55.399385963410055,60.51753645813716,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12060.jpeg
12061,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(3264, 2448, 3)",96.08283735522396,117.06012774033225,138.3558188006616,44.60471186838868,47.31867983470205,47.069449122947766,0.0,0.0,0.0,195.0,199.0,210.0,./data/loaded/12061.jpeg
12062,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 301, 3)",212.12849367357038,215.66809217501944,221.40583162507951,73.86195891416465,69.52146463106295,66.13104232684174,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12062.jpeg
12063,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(720, 1280, 3)",141.6782400173611,158.58670572916665,166.91436848958332,46.84431545718712,59.93105719267025,63.70904267213003,0.0,0.0,0.0,255.0,254.0,255.0,./data/loaded/12063.jpeg
12064,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(720, 1280, 3)",231.46148546006944,234.5716916232639,236.79268446180555,62.60588718627197,59.92253078250783,57.77979534666375,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12064.jpeg
12065,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(278, 278, 3)",114.35757724755447,109.65822162413954,83.88359815744526,28.116662363410008,28.379610390774335,36.311529622041135,0.0,0.0,8.0,255.0,255.0,255.0,./data/loaded/12065.jpeg
12066,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(400, 600, 3)",233.63074583333332,222.93935416666667,226.55735833333333,53.47480658086011,76.11847805394933,72.80172440738107,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12066.jpeg
12067,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(450, 450, 3)",241.59533827160493,243.97074074074075,246.1424938271605,30.75234347383116,24.72425765792077,18.646883344735766,0.0,0.0,9.0,255.0,255.0,255.0,./data/loaded/12067.jpeg
12068,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1300, 957, 3)",214.89476328269433,218.51046861184793,224.15643276263967,72.98196859250454,67.87372688268933,63.601242022405046,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12068.jpeg
12069,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(360, 480, 3)",51.84402199074074,53.99003472222222,61.18609375,47.09302032384139,48.6426175382351,53.390817370900756,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12069.jpeg
12070,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(426, 640, 3)",161.85213835093896,150.97547681924883,132.8443661971831,59.02993094531019,59.332080362279164,61.73239643501644,0.0,0.0,0.0,250.0,239.0,255.0,./data/loaded/12070.jpeg
12071,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1582, 1600, 3)",214.3726189159292,214.97631281605564,212.40628002528445,87.26755607665234,87.33902418562228,86.24334689471262,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12071.jpeg
12072,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(333, 500, 3)",147.67534534534533,152.66565165165164,159.14196396396397,78.75713814991896,77.27412521276557,76.83258174761998,0.0,7.0,11.0,255.0,255.0,255.0,./data/loaded/12072.jpeg
12073,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1101, 1500, 3)",162.57728852558282,184.61697244928854,159.36420829548894,70.44744969891708,53.008966733945805,58.17279556389957,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12073.jpeg
12074,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(321, 450, 3)",231.23712011076498,232.7522533748702,236.85794392523366,34.55688325677038,31.664825534445484,27.082133068295665,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12074.jpeg
12075,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(320, 450, 3)",45.81995138888889,104.56434722222222,157.8985763888889,58.74708756845241,64.06048822091242,75.05613490489782,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12075.jpeg
12076,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(321, 450, 3)",181.0665766701281,189.07933541017653,195.08778816199376,61.52956782783141,57.4690011895437,55.152196968468274,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12076.jpeg
12077,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(288, 236, 3)",194.23980402542372,201.30826271186442,178.52348163841808,56.21489258494852,43.78516163036167,45.9556980018653,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12077.jpeg
12078,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(234, 614, 3)",235.35089367744092,231.5546089813191,225.11328266377126,48.12111388162825,48.818666275996854,58.25933657339034,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12078.jpeg
12079,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1780, 2544, 3)",191.0502760405625,193.71401203978516,208.47257614302876,55.547813980204616,54.121170531356995,42.60130493700868,0.0,2.0,16.0,255.0,255.0,255.0,./data/loaded/12079.jpeg
12080,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(411, 614, 3)",212.92591756025266,212.56713188615993,213.80297122296457,41.8991898679724,34.40630515083933,36.68667428477082,9.0,13.0,10.0,255.0,253.0,255.0,./data/loaded/12080.jpeg
12081,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 301, 3)",216.3253057185269,218.74468791970028,224.4727645437195,64.9807044403876,62.313643985750524,54.80636912670781,0.0,7.0,21.0,255.0,255.0,255.0,./data/loaded/12081.jpeg
12082,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 300, 3)",111.05023404255319,114.1858439716312,123.65896453900709,77.18866998733239,76.58830170771584,82.7020665297399,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12082.jpeg
12083,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(956, 1300, 3)",139.50986964917928,142.97613936272933,154.47354200193112,86.34320449680274,87.31387316137584,88.80934991570086,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12083.jpeg
12084,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1390, 973, 3)",172.62147995889003,171.4665197749303,170.6660754027816,108.46504701555965,109.7757814539463,110.71405973649549,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12084.jpeg
12085,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(367, 550, 3)",211.89250928907606,215.30526628684666,225.2121971761209,68.6133406243828,66.0221175100058,59.94569101729505,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12085.jpeg
12086,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(278, 278, 3)",117.36607836033332,112.15126028673464,86.39841364318617,32.85836193510566,33.914652224612034,41.47329133023002,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12086.jpeg
12087,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 358, 3)",199.44098419113277,192.80110543206942,187.08418518958754,71.27771531426967,74.32685467108442,86.95852727619842,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12087.jpeg
12088,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(664, 550, 3)",215.3742278203724,214.97509857612266,224.31029025191677,70.67172057728926,74.74663860220558,63.37434092735868,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12088.jpeg
12089,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1024, 835, 3)",244.2754023203593,244.2754023203593,244.2754023203593,47.67423464588522,47.67423464588522,47.67423464588522,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12089.jpeg
12090,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(4786, 3747, 3)",204.12452240661452,204.12452240661452,204.12452240661452,100.24790824045854,100.24790824045854,100.24790824045854,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12090.jpeg
12091,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(900, 599, 3)",107.98314412910406,156.88129104062327,172.29377851975514,62.26151901315193,55.34612367514354,51.720059268728754,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12091.jpeg
12092,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(556, 614, 3)",206.85639045766644,203.7835868113327,204.60638752841376,60.489116663338656,51.135522147015145,48.583893839008624,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12092.jpeg
12093,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(500, 700, 3)",224.22539714285713,225.7128942857143,232.6555542857143,61.82693355869146,61.252779916112225,55.783637001811826,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12093.jpeg
12094,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(267, 200, 3)",141.23134831460675,187.9473595505618,187.24926966292134,65.52401337024918,40.63640759517885,43.75027639752538,0.0,33.0,10.0,255.0,254.0,255.0,./data/loaded/12094.jpeg
12095,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1390, 866, 3)",132.27550301560137,142.41047734560618,145.80013458055726,92.21617448701032,86.01827873706145,90.35178779265054,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12095.jpeg
12096,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(447, 640, 3)",219.12947776845638,221.1613010346756,225.86534535794183,61.74655263650704,59.48109142298877,57.331477001312116,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12096.jpeg
12097,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1101, 1500, 3)",205.5993860127157,207.0624365728126,210.03188798062368,84.09825946496325,84.39984603210094,84.02133876016332,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12097.jpeg
12098,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(300, 300, 3)",177.2667,178.43144444444445,180.11392222222221,56.33130601873763,60.829388640344106,59.861430074933665,16.0,22.0,22.0,255.0,233.0,255.0,./data/loaded/12098.jpeg
12099,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(531, 800, 3)",230.5787711864407,236.13242937853107,246.95080508474575,57.01274150052137,44.95894219368749,24.356537187733615,0.0,0.0,19.0,255.0,255.0,255.0,./data/loaded/12099.jpeg
12100,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(364, 425, 3)",161.62661926308985,156.3794246929541,167.1064770523594,60.471370927792876,62.82799380955233,39.416786749227654,0.0,0.0,0.0,255.0,253.0,255.0,./data/loaded/12100.jpeg
12101,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(433, 650, 3)",176.06817196660154,181.12477882394742,176.52869781488718,65.33963249822104,58.80868188904314,67.28659181923956,0.0,7.0,0.0,251.0,246.0,249.0,./data/loaded/12101.jpeg
12102,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(713, 570, 3)",248.0564233163554,248.32256588174505,248.30946581038853,29.497517583790756,29.266831253141476,29.276465724223108,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12102.jpeg
12103,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(470, 378, 3)",214.19983676685806,222.69157942136667,243.01650906225373,77.23331743084576,67.88617371270071,39.51495131964882,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12103.jpeg
12104,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(540, 347, 3)",123.68919308357349,137.3888995623866,132.75524068737326,96.61208336501875,100.49377878084269,97.83801270293543,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12104.jpeg
12105,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(350, 300, 3)",213.21214285714285,206.0610380952381,225.35208571428572,66.92379258870332,75.08380459490694,57.874361520141896,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12105.jpeg
12106,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(3264, 4912, 3)",109.8086593656192,141.32190018591925,130.09744387244922,71.18170116459406,83.6656624925429,83.78295673408368,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12106.jpeg
12107,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(278, 278, 3)",114.7344340355054,109.7960638683298,83.63904559805393,26.818206676800116,27.15688470474833,35.23616317771869,0.0,0.0,14.0,255.0,255.0,255.0,./data/loaded/12107.jpeg
12108,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(290, 468, 3)",200.36377836722664,204.18122605363985,167.3166371942234,46.278485746180436,36.17372577191241,38.49423682882176,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12108.jpeg
12109,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(490, 333, 3)",202.29363853649568,201.98507691364836,214.80806520806522,76.92095043391816,82.55941697210156,70.5381991367293,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12109.jpeg
12110,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(428, 760, 3)",202.6005041810133,198.8530435317265,201.87047774225283,41.16544256802727,41.19691255115174,39.70882462227922,0.0,0.0,0.0,255.0,242.0,255.0,./data/loaded/12110.jpeg
12111,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1000, 1000, 3)",230.92631,236.625921,241.998865,36.60528177440928,29.2254654693772,20.013610761473682,5.0,10.0,30.0,255.0,255.0,255.0,./data/loaded/12111.jpeg
12112,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(552, 736, 3)",229.43502136499686,226.80659262759923,231.2531924425016,45.24153498331199,47.17719766514996,42.514892956333284,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12112.jpeg
12113,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(334, 655, 3)",221.3657722722494,223.0406682817571,224.85437217168715,64.14346738240967,64.69368222539727,63.285426552180105,2.0,3.0,0.0,255.0,255.0,255.0,./data/loaded/12113.jpeg
12114,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1600, 1271, 3)",221.8197172501967,229.47538109756098,231.34688090086547,65.75940406252214,54.48715441993091,62.3574194879998,0.0,39.0,0.0,255.0,255.0,255.0,./data/loaded/12114.jpeg
12115,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(1145, 900, 3)",145.11564580300825,154.7552343522562,164.5751838913149,68.07065966032407,74.66511936634917,75.85661785608713,0.0,2.0,5.0,255.0,254.0,255.0,./data/loaded/12115.jpeg
12116,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(617, 614, 3)",230.95420469963415,235.1953051172269,241.05371953183155,38.835562852678024,29.845042470828027,33.625556761905884,6.0,16.0,0.0,255.0,255.0,255.0,./data/loaded/12116.jpeg
12117,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(333, 500, 3)",118.8450990990991,126.3017897897898,135.08206606606606,78.60868186510798,77.41187211238208,77.48052366526107,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12117.jpeg
12118,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(2816, 2112, 3)",53.30110323987388,94.1146105721634,119.22221656147771,62.3901682110363,63.27004506188568,73.40093337558449,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12118.jpeg
12119,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(463, 614, 3)",229.0016603232002,188.278726757234,107.92965083965922,50.68254561258335,41.00121920784948,51.07130591006591,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12119.jpeg
12120,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(315, 420, 3)",36.068291761148906,40.87885865457294,44.12281934996221,72.19288369650269,80.29401346077508,87.53353890463892,0.0,0.0,0.0,255.0,255.0,255.0,./data/loaded/12120.jpeg
12121,Sitting Pose 1 (Normal),,Legs-In-Front,Sitting,"(445, 800, 3)",212.2115,214.6191882022472,223.64924157303372,69.04731083046276,70.03266322058552,58.649292618971,38.0,22.0,31.0,255.0,255.0,255.0,./data/loaded/12121.jpeg
